Collection Object GUID,Prev/Exch #
dca96fdf-1ed3-11e3-bfac-90b11c41863e,TU 4235
db592d01-1ed3-11e3-bfac-90b11c41863e,TU 4236
db71b345-1ed3-11e3-bfac-90b11c41863e,TU 4237
db53c408-1ed3-11e3-bfac-90b11c41863e,TU 424
db864e0a-1ed3-11e3-bfac-90b11c41863e,TU 4241
db40ff7b-1ed3-11e3-bfac-90b11c41863e,TU 4242
db8746c4-1ed3-11e3-bfac-90b11c41863e,TU 4262
dc9aa32c-1ed3-11e3-bfac-90b11c41863e,TU 4263
dcc2b2be-1ed3-11e3-bfac-90b11c41863e,TU 4265
dc99bd81-1ed3-11e3-bfac-90b11c41863e,TU 4271
dca3d417-1ed3-11e3-bfac-90b11c41863e,TU 4272
db1a1aac-1ed3-11e3-bfac-90b11c41863e,TU 4285
dc9e077b-1ed3-11e3-bfac-90b11c41863e,TU 4291
dc953f0d-1ed3-11e3-bfac-90b11c41863e,TU 4292
dca5f845-1ed3-11e3-bfac-90b11c41863e,TU 4294
db54d1fe-1ed3-11e3-bfac-90b11c41863e,TU 430
db5c0e99-1ed3-11e3-bfac-90b11c41863e,TU 4306
db3379c1-1ed3-11e3-bfac-90b11c41863e,TU 4307
dcd46a5b-1ed3-11e3-bfac-90b11c41863e,TU 4308
db241319-1ed3-11e3-bfac-90b11c41863e,TU 4309
db492edf-1ed3-11e3-bfac-90b11c41863e,TU 431
db69f46c-1ed3-11e3-bfac-90b11c41863e,TU 4322
dc99b2e4-1ed3-11e3-bfac-90b11c41863e,TU 4326
db490b76-1ed3-11e3-bfac-90b11c41863e,TU 4327
dca348e6-1ed3-11e3-bfac-90b11c41863e,TU 4332
dcc20b2e-1ed3-11e3-bfac-90b11c41863e,TU 4333
db536fd8-1ed3-11e3-bfac-90b11c41863e,TU 435
dc94a80c-1ed3-11e3-bfac-90b11c41863e,TU 4358
dc6219e2-1ed3-11e3-bfac-90b11c41863e,TU 43597
db1d43bc-1ed3-11e3-bfac-90b11c41863e,TU 4383
dc98b644-1ed3-11e3-bfac-90b11c41863e,TU 4406
dc9efa54-1ed3-11e3-bfac-90b11c41863e,TU 442
db7dfbd5-1ed3-11e3-bfac-90b11c41863e,TU 4433
dcd069c5-1ed3-11e3-bfac-90b11c41863e,TU 4448
dca86cc5-1ed3-11e3-bfac-90b11c41863e,TU 4449
dc9b7505-1ed3-11e3-bfac-90b11c41863e,TU 4471
db676056-1ed3-11e3-bfac-90b11c41863e,TU 4475
dcd05e11-1ed3-11e3-bfac-90b11c41863e,TU 4479
dcb1f295-1ed3-11e3-bfac-90b11c41863e,TU 4493
dca41a90-1ed3-11e3-bfac-90b11c41863e,TU 4498
dc9575f0-1ed3-11e3-bfac-90b11c41863e,TU 4499
db1aa79f-1ed3-11e3-bfac-90b11c41863e,TU 4500
db866d4c-1ed3-11e3-bfac-90b11c41863e,TU 4501
dca0a7e1-1ed3-11e3-bfac-90b11c41863e,TU 4507
dcc196ad-1ed3-11e3-bfac-90b11c41863e,TU 4508
dccdaf67-1ed3-11e3-bfac-90b11c41863e,TU 4521
db7d1c9a-1ed3-11e3-bfac-90b11c41863e,TU 4522
dca0bb1c-1ed3-11e3-bfac-90b11c41863e,TU 4523
dcbf5ffa-1ed3-11e3-bfac-90b11c41863e,TU 4525
dc9546f6-1ed3-11e3-bfac-90b11c41863e,TU 4528
db770fbd-1ed3-11e3-bfac-90b11c41863e,TU 4538
dcac419a-1ed3-11e3-bfac-90b11c41863e,TU 455
dcb08a44-1ed3-11e3-bfac-90b11c41863e,TU 4554
db418de9-1ed3-11e3-bfac-90b11c41863e,TU 4558
dcc4d020-1ed3-11e3-bfac-90b11c41863e,TU 4562
dcc389c0-1ed3-11e3-bfac-90b11c41863e,TU 4574
db31fcdd-1ed3-11e3-bfac-90b11c41863e,TU 4575
dcc4bf3a-1ed3-11e3-bfac-90b11c41863e,TU 4591
db8a325b-1ed3-11e3-bfac-90b11c41863e,TU 4592
db3aecb7-1ed3-11e3-bfac-90b11c41863e,TU 4597
db3b4cdf-1ed3-11e3-bfac-90b11c41863e,TU 4598
db7331ca-1ed3-11e3-bfac-90b11c41863e,TU 4613
dcbde90c-1ed3-11e3-bfac-90b11c41863e,TU 4624
dca16ee0-1ed3-11e3-bfac-90b11c41863e,TU 4636
db291dda-1ed3-11e3-bfac-90b11c41863e,TU 4648
db48af57-1ed3-11e3-bfac-90b11c41863e,TU 4652
dc951c52-1ed3-11e3-bfac-90b11c41863e,TU 4662
db209336-1ed3-11e3-bfac-90b11c41863e,TU 4665
db6ba5ca-1ed3-11e3-bfac-90b11c41863e,TU 4666
dcbf7526-1ed3-11e3-bfac-90b11c41863e,TU 4667
dcc19398-1ed3-11e3-bfac-90b11c41863e,TU 4668
dc9e45ff-1ed3-11e3-bfac-90b11c41863e,TU 4672
dccf8765-1ed3-11e3-bfac-90b11c41863e,TU 4676
db555497-1ed3-11e3-bfac-90b11c41863e,TU 4677
db48ddf6-1ed3-11e3-bfac-90b11c41863e,TU 4686
dc9dfa00-1ed3-11e3-bfac-90b11c41863e,TU 469
db739125-1ed3-11e3-bfac-90b11c41863e,TU 4693
db527afc-1ed3-11e3-bfac-90b11c41863e,TU 4697
dca8a941-1ed3-11e3-bfac-90b11c41863e,TU 4698
db334bb8-1ed3-11e3-bfac-90b11c41863e,TU 470
dcbc96a5-1ed3-11e3-bfac-90b11c41863e,TU 4708
dc9d28f6-1ed3-11e3-bfac-90b11c41863e,TU 471
db84c3c8-1ed3-11e3-bfac-90b11c41863e,TU 4713
db4a6cc1-1ed3-11e3-bfac-90b11c41863e,TU 4714
db8303bc-1ed3-11e3-bfac-90b11c41863e,TU 4732
db69e58b-1ed3-11e3-bfac-90b11c41863e,TU 4734
db50f3a1-1ed3-11e3-bfac-90b11c41863e,TU 474
db66239a-1ed3-11e3-bfac-90b11c41863e,TU 4744
db67f869-1ed3-11e3-bfac-90b11c41863e,TU 4746
db61f7db-1ed3-11e3-bfac-90b11c41863e,TU 4757
dc9466b3-1ed3-11e3-bfac-90b11c41863e,TU 4763
db42cf6e-1ed3-11e3-bfac-90b11c41863e,TU 4769
db3fc364-1ed3-11e3-bfac-90b11c41863e,TU 4770
db6471f6-1ed3-11e3-bfac-90b11c41863e,TU 4771
dc9400b4-1ed3-11e3-bfac-90b11c41863e,TU 4772
dc99dc14-1ed3-11e3-bfac-90b11c41863e,TU 4773
dcb336e6-1ed3-11e3-bfac-90b11c41863e,TU 4774
db5b2dc8-1ed3-11e3-bfac-90b11c41863e,TU 4783
db7ebbd4-1ed3-11e3-bfac-90b11c41863e,TU 4786
db88b411-1ed3-11e3-bfac-90b11c41863e,TU 4797
db6174ef-1ed3-11e3-bfac-90b11c41863e,TU 4810
dca08675-1ed3-11e3-bfac-90b11c41863e,TU 4812
db870c4a-1ed3-11e3-bfac-90b11c41863e,TU 4818
dcd07580-1ed3-11e3-bfac-90b11c41863e,TU 4830
db557836-1ed3-11e3-bfac-90b11c41863e,TU 4832
dccf34ec-1ed3-11e3-bfac-90b11c41863e,TU 4840
db768e4d-1ed3-11e3-bfac-90b11c41863e,TU 4841
db49ad0f-1ed3-11e3-bfac-90b11c41863e,TU 4842
db1eae8e-1ed3-11e3-bfac-90b11c41863e,TU 4864
db5ba2f1-1ed3-11e3-bfac-90b11c41863e,TU 4869
db5ad1ff-1ed3-11e3-bfac-90b11c41863e,TU 488
dcc3ee1b-1ed3-11e3-bfac-90b11c41863e,TU 4883
dc96577f-1ed3-11e3-bfac-90b11c41863e,TU 4886
db44f038-1ed3-11e3-bfac-90b11c41863e,TU 4887
dca0e56f-1ed3-11e3-bfac-90b11c41863e,TU 4888
dc9beadb-1ed3-11e3-bfac-90b11c41863e,TU 489
dcc2009a-1ed3-11e3-bfac-90b11c41863e,TU 4913
dcc7c31b-1ed3-11e3-bfac-90b11c41863e,TU 4914
db846ffd-1ed3-11e3-bfac-90b11c41863e,TU 4917
dca0ed77-1ed3-11e3-bfac-90b11c41863e,TU 4924
dcc5bb61-1ed3-11e3-bfac-90b11c41863e,TU 4928
dca38bef-1ed3-11e3-bfac-90b11c41863e,TU 4929
dcc1d944-1ed3-11e3-bfac-90b11c41863e,TU 4947
dca7200f-1ed3-11e3-bfac-90b11c41863e,TU 4948
dcb04e76-1ed3-11e3-bfac-90b11c41863e,TU 4959
db454035-1ed3-11e3-bfac-90b11c41863e,TU 4967
dcbdbf31-1ed3-11e3-bfac-90b11c41863e,TU 5009
db25b132-1ed3-11e3-bfac-90b11c41863e,TU 5029
db835204-1ed3-11e3-bfac-90b11c41863e,TU 5029
db1a8146-1ed3-11e3-bfac-90b11c41863e,TU 503
db3d5258-1ed3-11e3-bfac-90b11c41863e,TU 5030
db3fbe5e-1ed3-11e3-bfac-90b11c41863e,TU 5036
dcc3c3d4-1ed3-11e3-bfac-90b11c41863e,TU 504
db73681b-1ed3-11e3-bfac-90b11c41863e,TU 5042
dcbe036c-1ed3-11e3-bfac-90b11c41863e,TU 5055
dc94930b-1ed3-11e3-bfac-90b11c41863e,TU 5066
db45f77f-1ed3-11e3-bfac-90b11c41863e,TU 5078
db6b8b92-1ed3-11e3-bfac-90b11c41863e,TU 5091
dcc9120a-1ed3-11e3-bfac-90b11c41863e,TU 5092
dca08aa5-1ed3-11e3-bfac-90b11c41863e,TU 5107
db2ba7b3-1ed3-11e3-bfac-90b11c41863e,TU 5108
dcd9163e-1ed3-11e3-bfac-90b11c41863e,TU 5119
db63663c-1ed3-11e3-bfac-90b11c41863e,TU 5120
db5b1631-1ed3-11e3-bfac-90b11c41863e,TU 5121
dcad594b-1ed3-11e3-bfac-90b11c41863e,TU 5122
dcac50b3-1ed3-11e3-bfac-90b11c41863e,TU 514
db2b0d26-1ed3-11e3-bfac-90b11c41863e,TU 5142
db59db13-1ed3-11e3-bfac-90b11c41863e,TU 5158
db46a284-1ed3-11e3-bfac-90b11c41863e,TU 5163
db4e7c44-1ed3-11e3-bfac-90b11c41863e,TU 5170
db69630a-1ed3-11e3-bfac-90b11c41863e,TU 5171
db72fa50-1ed3-11e3-bfac-90b11c41863e,TU 5172
dca16ab4-1ed3-11e3-bfac-90b11c41863e,TU 5173
dca12325-1ed3-11e3-bfac-90b11c41863e,TU 521
dc99f03e-1ed3-11e3-bfac-90b11c41863e,TU 522
dcc6441e-1ed3-11e3-bfac-90b11c41863e,TU 5228
db50a4fc-1ed3-11e3-bfac-90b11c41863e,TU 523
db489afb-1ed3-11e3-bfac-90b11c41863e,TU 525
dcdaf317-1ed3-11e3-bfac-90b11c41863e,TU 526
db877605-1ed3-11e3-bfac-90b11c41863e,TU 527
dcc39096-1ed3-11e3-bfac-90b11c41863e,TU 529
dcce98a3-1ed3-11e3-bfac-90b11c41863e,TU 530
fbe40781-849b-4b5a-abdc-a13b244ba7eb,TU 53791
dcb960e4-1ed3-11e3-bfac-90b11c41863e,TU 540
db881291-1ed3-11e3-bfac-90b11c41863e,TU 545
dcbcc7c7-1ed3-11e3-bfac-90b11c41863e,TU 546
db5ccb34-1ed3-11e3-bfac-90b11c41863e,TU 550
dc6218d0-1ed3-11e3-bfac-90b11c41863e,TU 55189
db45d21c-1ed3-11e3-bfac-90b11c41863e,TU 553
dca169a9-1ed3-11e3-bfac-90b11c41863e,TU 555
dcbf6ca6-1ed3-11e3-bfac-90b11c41863e,TU 562
dcdae4cc-1ed3-11e3-bfac-90b11c41863e,TU 571
db72e90b-1ed3-11e3-bfac-90b11c41863e,TU 573
db1c6222-1ed3-11e3-bfac-90b11c41863e,TU 574
dcd4786b-1ed3-11e3-bfac-90b11c41863e,TU 600
db545175-1ed3-11e3-bfac-90b11c41863e,TU 605
dccb42ab-1ed3-11e3-bfac-90b11c41863e,TU 607
dcd8c362-1ed3-11e3-bfac-90b11c41863e,TU 608
db24047b-1ed3-11e3-bfac-90b11c41863e,TU 612
dcb42725-1ed3-11e3-bfac-90b11c41863e,TU 619
db6341e6-1ed3-11e3-bfac-90b11c41863e,TU 620
dc9de07a-1ed3-11e3-bfac-90b11c41863e,TU 628
db6b44d8-1ed3-11e3-bfac-90b11c41863e,TU 634
dcc1de75-1ed3-11e3-bfac-90b11c41863e,TU 635
db23f18e-1ed3-11e3-bfac-90b11c41863e,TU 638
db569f60-1ed3-11e3-bfac-90b11c41863e,TU 639
db763791-1ed3-11e3-bfac-90b11c41863e,TU 647
dcaa1e86-1ed3-11e3-bfac-90b11c41863e,TU 649
dc9a38b2-1ed3-11e3-bfac-90b11c41863e,TU 658
db62d811-1ed3-11e3-bfac-90b11c41863e,TU 659
db67f0f3-1ed3-11e3-bfac-90b11c41863e,TU 660
db811533-1ed3-11e3-bfac-90b11c41863e,TU 664
db82d64d-1ed3-11e3-bfac-90b11c41863e,TU 665
dca61668-1ed3-11e3-bfac-90b11c41863e,TU 668
dcc47717-1ed3-11e3-bfac-90b11c41863e,TU 67
dcae3438-1ed3-11e3-bfac-90b11c41863e,TU 675
db1e67ce-1ed3-11e3-bfac-90b11c41863e,TU 684
dc9aa9dc-1ed3-11e3-bfac-90b11c41863e,TU 685
db836b2f-1ed3-11e3-bfac-90b11c41863e,TU 688
db807e8e-1ed3-11e3-bfac-90b11c41863e,TU 689
db829349-1ed3-11e3-bfac-90b11c41863e,TU 690
dc96dbdf-1ed3-11e3-bfac-90b11c41863e,TU 706
dcc2e2b7-1ed3-11e3-bfac-90b11c41863e,TU 709
dcd46355-1ed3-11e3-bfac-90b11c41863e,TU 716
dcb99a39-1ed3-11e3-bfac-90b11c41863e,TU 719
dc994b43-1ed3-11e3-bfac-90b11c41863e,TU 721
dcb2be40-1ed3-11e3-bfac-90b11c41863e,TU 724
db83dffb-1ed3-11e3-bfac-90b11c41863e,TU 726
db41be89-1ed3-11e3-bfac-90b11c41863e,TU 73
dc93aeb1-1ed3-11e3-bfac-90b11c41863e,TU 74
dc9e9a14-1ed3-11e3-bfac-90b11c41863e,TU 746
db2e6e47-1ed3-11e3-bfac-90b11c41863e,TU 747
db6432a7-1ed3-11e3-bfac-90b11c41863e,TU 76
db47b3dc-1ed3-11e3-bfac-90b11c41863e,TU 764
db872175-1ed3-11e3-bfac-90b11c41863e,TU 765
db1cd3f3-1ed3-11e3-bfac-90b11c41863e,TU 766
db86cac7-1ed3-11e3-bfac-90b11c41863e,TU 767
db21d48a-1ed3-11e3-bfac-90b11c41863e,TU 768
db339336-1ed3-11e3-bfac-90b11c41863e,TU 769
dca7cef6-1ed3-11e3-bfac-90b11c41863e,TU 775
dc9fbb15-1ed3-11e3-bfac-90b11c41863e,TU 777
db5ca4b3-1ed3-11e3-bfac-90b11c41863e,TU 782
db55ff0d-1ed3-11e3-bfac-90b11c41863e,TU 786
db774b18-1ed3-11e3-bfac-90b11c41863e,TU 788
dc9cde56-1ed3-11e3-bfac-90b11c41863e,TU 789
dcc86cd7-1ed3-11e3-bfac-90b11c41863e,TU 790
db21f8c7-1ed3-11e3-bfac-90b11c41863e,TU 792
dcc26394-1ed3-11e3-bfac-90b11c41863e,TU 793
dcd6d733-1ed3-11e3-bfac-90b11c41863e,TU 798
db756764-1ed3-11e3-bfac-90b11c41863e,TU 80
dc6216ba-1ed3-11e3-bfac-90b11c41863e,TU 80042
dcca2212-1ed3-11e3-bfac-90b11c41863e,TU 805
db7d0efa-1ed3-11e3-bfac-90b11c41863e,TU 806
db5e8e2d-1ed3-11e3-bfac-90b11c41863e,TU 807
dc96b570-1ed3-11e3-bfac-90b11c41863e,TU 808
db89e6a0-1ed3-11e3-bfac-90b11c41863e,TU 809
dcab5ecc-1ed3-11e3-bfac-90b11c41863e,TU 81
dcc0de2b-1ed3-11e3-bfac-90b11c41863e,TU 819
db56bb18-1ed3-11e3-bfac-90b11c41863e,TU 828
dc4dc4ec-1ed3-11e3-bfac-90b11c41863e,TU 83182
dcb0288c-1ed3-11e3-bfac-90b11c41863e,TU 832
db2a8a58-1ed3-11e3-bfac-90b11c41863e,TU 836
dca10cb9-1ed3-11e3-bfac-90b11c41863e,TU 837
dcc149d4-1ed3-11e3-bfac-90b11c41863e,TU 84
dc9632e5-1ed3-11e3-bfac-90b11c41863e,TU 840
dcad1ac6-1ed3-11e3-bfac-90b11c41863e,TU 842
dcb9955e-1ed3-11e3-bfac-90b11c41863e,TU 848
dcacec33-1ed3-11e3-bfac-90b11c41863e,TU 85
dca19cfa-1ed3-11e3-bfac-90b11c41863e,TU 867
dc9ff32f-1ed3-11e3-bfac-90b11c41863e,TU 881
db3c1a58-1ed3-11e3-bfac-90b11c41863e,TU 882
db54ccf0-1ed3-11e3-bfac-90b11c41863e,TU 885
dca36d64-1ed3-11e3-bfac-90b11c41863e,TU 889
db1a90e9-1ed3-11e3-bfac-90b11c41863e,TU 892
db638167-1ed3-11e3-bfac-90b11c41863e,TU 899
db3c5e7f-1ed3-11e3-bfac-90b11c41863e,TU 911
dc6215ae-1ed3-11e3-bfac-90b11c41863e,TU 92770
db572c83-1ed3-11e3-bfac-90b11c41863e,TU 940
dc94091c-1ed3-11e3-bfac-90b11c41863e,TU 941
db2d4086-1ed3-11e3-bfac-90b11c41863e,TU 970
db69ecf3-1ed3-11e3-bfac-90b11c41863e,TU 979
dc93d199-1ed3-11e3-bfac-90b11c41863e,TU 981
dc96c108-1ed3-11e3-bfac-90b11c41863e,TU 991
db1ef79b-1ed3-11e3-bfac-90b11c41863e,TU 992
db193d33-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db195b9e-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db1ee8cb-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db274955-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db2b65fb-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db30d148-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db3d4ace-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db424388-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db44a850-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db46b444-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db47156f-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db65293e-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db7e8654-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db7fc68a-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db82423c-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db88be1c-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
db890ac2-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dc93dc5e-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dc951b38-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dc9d0f4d-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dc9ddb31-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dc9eeb97-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dca28075-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dca2e76f-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dca4f3a9-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dcae30a2-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dcbcff94-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dcbe577d-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dcbfc708-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dcc98a15-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dcce537a-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dcd53104-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dcdb14fe-1ed3-11e3-bfac-90b11c41863e,TU uncataloged
dc915c13-1ed3-11e3-bfac-90b11c41863e,UAIC 11431.01
dc50463c-1ed3-11e3-bfac-90b11c41863e,UAIC 1359.09
dc504d99-1ed3-11e3-bfac-90b11c41863e,UAIC 1522.06
dc5050be-1ed3-11e3-bfac-90b11c41863e,UAIC 1926.01
dc504b7b-1ed3-11e3-bfac-90b11c41863e,UAIC 2582.15
dc504c8e-1ed3-11e3-bfac-90b11c41863e,UAIC 3043.25
2d416369-76f0-436a-b66d-018f7a2a454d,UAIC 3126.13
dc5053dd-1ed3-11e3-bfac-90b11c41863e,UAIC 3216.02
dc504527-1ed3-11e3-bfac-90b11c41863e,UAIC 3274.01
dc5052d4-1ed3-11e3-bfac-90b11c41863e,UAIC 406.06
dc504855-1ed3-11e3-bfac-90b11c41863e,UAIC 4182.04
dc504fb5-1ed3-11e3-bfac-90b11c41863e,UAIC 4749.04
dc504ea8-1ed3-11e3-bfac-90b11c41863e,UAIC 4926.04
dc504963-1ed3-11e3-bfac-90b11c41863e,UAIC 4961.03
dc504a6e-1ed3-11e3-bfac-90b11c41863e,UAIC 5143.02
dc5051ca-1ed3-11e3-bfac-90b11c41863e,UAIC 5535.07
dc50474b-1ed3-11e3-bfac-90b11c41863e,UAIC 5811.01
dc73527d-1ed3-11e3-bfac-90b11c41863e,UAIC 7884
dc73564f-1ed3-11e3-bfac-90b11c41863e,UAIC 7914
dc7eb53b-1ed3-11e3-bfac-90b11c41863e,UAIC 7928.14
dc733f74-1ed3-11e3-bfac-90b11c41863e,UAIC 7947
dc734ad7-1ed3-11e3-bfac-90b11c41863e,UAIC 7959
dc734eaa-1ed3-11e3-bfac-90b11c41863e,UAIC 7966
dc6620d9-1ed3-11e3-bfac-90b11c41863e,UAIC Acc.800.01
dcc13914-1ed3-11e3-bfac-90b11c41863e,UF 211765
db6408b2-1ed3-11e3-bfac-90b11c41863e,UF 213298
dcd67677-1ed3-11e3-bfac-90b11c41863e,UF 217430
dc9b9860-1ed3-11e3-bfac-90b11c41863e,UF 226203
a23523ac-c8e5-49e9-b86a-d48773e8343f,UF 86244
dca06c79-1ed3-11e3-bfac-90b11c41863e,UF uncataloged
db8a415d-1ed3-11e3-bfac-90b11c41863e,UF191250
db562b57-1ed3-11e3-bfac-90b11c41863e,UMIM 4183
dcb87ff9-1ed3-11e3-bfac-90b11c41863e,UMIM 4669
db1ff98d-1ed3-11e3-bfac-90b11c41863e,UMIM 4812
dcbe6478-1ed3-11e3-bfac-90b11c41863e,UMIM 4812
dcc141a4-1ed3-11e3-bfac-90b11c41863e,UMIM 5459
db229760-1ed3-11e3-bfac-90b11c41863e,UMM 3069
db854890-1ed3-11e3-bfac-90b11c41863e,UMML 1009
dcccf2a1-1ed3-11e3-bfac-90b11c41863e,UMML 10263
db410987-1ed3-11e3-bfac-90b11c41863e,UMML 10469
dc7b5730-1ed3-11e3-bfac-90b11c41863e,UMML 11072
dc7b583f-1ed3-11e3-bfac-90b11c41863e,UMML 11075
dc7b594a-1ed3-11e3-bfac-90b11c41863e,UMML 11076
db461583-1ed3-11e3-bfac-90b11c41863e,UMML 11168
dcd7b183-1ed3-11e3-bfac-90b11c41863e,UMML 11352
dca04414-1ed3-11e3-bfac-90b11c41863e,UMML 12329
dc939ecf-1ed3-11e3-bfac-90b11c41863e,UMML 12377
dcb9a365-1ed3-11e3-bfac-90b11c41863e,UMML 12487
dca11e08-1ed3-11e3-bfac-90b11c41863e,UMML 13036
dc9d49a3-1ed3-11e3-bfac-90b11c41863e,UMML 13037
dc939878-1ed3-11e3-bfac-90b11c41863e,UMML 13078
dc939fdf-1ed3-11e3-bfac-90b11c41863e,UMML 13122
db76a963-1ed3-11e3-bfac-90b11c41863e,UMML 13400
dca1e28f-1ed3-11e3-bfac-90b11c41863e,UMML 13656
db771ec2-1ed3-11e3-bfac-90b11c41863e,UMML 14021
db1d17ec-1ed3-11e3-bfac-90b11c41863e,UMML 14069
db6945f6-1ed3-11e3-bfac-90b11c41863e,UMML 1423
db3bf01b-1ed3-11e3-bfac-90b11c41863e,UMML 14373
db6b868f-1ed3-11e3-bfac-90b11c41863e,UMML 14691
dcb2cbc1-1ed3-11e3-bfac-90b11c41863e,UMML 15052
dc9d2b14-1ed3-11e3-bfac-90b11c41863e,UMML 1526
db4110f3-1ed3-11e3-bfac-90b11c41863e,UMML 15300
db4f0386-1ed3-11e3-bfac-90b11c41863e,UMML 16118
dcbd95cc-1ed3-11e3-bfac-90b11c41863e,UMML 16119
db208710-1ed3-11e3-bfac-90b11c41863e,UMML 1612
db767042-1ed3-11e3-bfac-90b11c41863e,UMML 16217
db52d353-1ed3-11e3-bfac-90b11c41863e,UMML 16251
db217996-1ed3-11e3-bfac-90b11c41863e,UMML 16830
dcb11dd1-1ed3-11e3-bfac-90b11c41863e,UMML 16951
db41ef66-1ed3-11e3-bfac-90b11c41863e,UMML 17669
dc939766-1ed3-11e3-bfac-90b11c41863e,UMML 18033
dcaf674c-1ed3-11e3-bfac-90b11c41863e,UMML 1806
dc945b27-1ed3-11e3-bfac-90b11c41863e,UMML 18235
db3a6338-1ed3-11e3-bfac-90b11c41863e,UMML 18236
dc9d75a0-1ed3-11e3-bfac-90b11c41863e,UMML 18655
dc98ad8f-1ed3-11e3-bfac-90b11c41863e,UMML 1902
dc939ba5-1ed3-11e3-bfac-90b11c41863e,UMML 19531
db5f8e14-1ed3-11e3-bfac-90b11c41863e,"UMML 19561, 28290"
db80b8f5-1ed3-11e3-bfac-90b11c41863e,UMML 19793
dca37cee-1ed3-11e3-bfac-90b11c41863e,UMML 1980
dc939653-1ed3-11e3-bfac-90b11c41863e,UMML 19847
dcd8dce3-1ed3-11e3-bfac-90b11c41863e,UMML 19977
dc939a97-1ed3-11e3-bfac-90b11c41863e,UMML 20114
dc9e769f-1ed3-11e3-bfac-90b11c41863e,UMML 20174
db25189e-1ed3-11e3-bfac-90b11c41863e,UMML 2124
db5d4af0-1ed3-11e3-bfac-90b11c41863e,UMML 21281
dcc10911-1ed3-11e3-bfac-90b11c41863e,UMML 21519
db609deb-1ed3-11e3-bfac-90b11c41863e,UMML 2182
db1cec7d-1ed3-11e3-bfac-90b11c41863e,UMML 21853
db6a07ee-1ed3-11e3-bfac-90b11c41863e,UMML 22023
dca13b19-1ed3-11e3-bfac-90b11c41863e,UMML 22300
dcc332fb-1ed3-11e3-bfac-90b11c41863e,UMML 22870
dc9c0cf9-1ed3-11e3-bfac-90b11c41863e,UMML 22938
dcd0fb8b-1ed3-11e3-bfac-90b11c41863e,UMML 229557
dca363c9-1ed3-11e3-bfac-90b11c41863e,UMML 22964
dc95ffd9-1ed3-11e3-bfac-90b11c41863e,UMML 2300
db854b21-1ed3-11e3-bfac-90b11c41863e,UMML 23097
dcc05389-1ed3-11e3-bfac-90b11c41863e,UMML 23388
db635c33-1ed3-11e3-bfac-90b11c41863e,UMML 23457
db77e042-1ed3-11e3-bfac-90b11c41863e,UMML 24195
dccacccc-1ed3-11e3-bfac-90b11c41863e,UMML 24198
dcc03423-1ed3-11e3-bfac-90b11c41863e,UMML 25063
dca32002-1ed3-11e3-bfac-90b11c41863e,UMML 27210
db55f4e4-1ed3-11e3-bfac-90b11c41863e,UMML 27337
dc9ff218-1ed3-11e3-bfac-90b11c41863e,UMML 28229
dcc0473d-1ed3-11e3-bfac-90b11c41863e,UMML 28289
db2473e0-1ed3-11e3-bfac-90b11c41863e,"UMML 28293, 28294"
dcc879eb-1ed3-11e3-bfac-90b11c41863e,"UMML 28295, 28296"
dc9bc184-1ed3-11e3-bfac-90b11c41863e,UMML 28297
dcc87f38-1ed3-11e3-bfac-90b11c41863e,"UMML 28300, 28302"
db5f815e-1ed3-11e3-bfac-90b11c41863e,UMML 28303
dcc2ff9b-1ed3-11e3-bfac-90b11c41863e,UMML 28547
db5531d5-1ed3-11e3-bfac-90b11c41863e,UMML 29298
dcc38050-1ed3-11e3-bfac-90b11c41863e,UMML 29555
db54948a-1ed3-11e3-bfac-90b11c41863e,UMML 29865
db24180c-1ed3-11e3-bfac-90b11c41863e,UMML 32137
