"llaveejemplar","location_id","parent_location_id","higher_geography_id","higher_geography","continent","waterbody","islandgroup","island","nombrepaismapa","country_code","state_province","county","municipality","locality","minimum_elevation_in_meters","maximum_elevation_in_meters","minimum_distance_above_surface_in_meters","maximum_distance_above_surface_in_meters","minimum_depth_in_meters","maximum_depth_in_meters","vertical_datum","location_according_to","location_remarks","accepted_georreference_id","accepted_georreference_context_id"
"a91e6a071de22897f4ad6c2389eff1da","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","San Francisco","","","9999.0","","","","","","","",""
"a91faa077d25619881111e636ff6d7d4","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SANTA MARIA NDUAYACO","","San Jose de Gracia","","","2601.0","","","","","Gacetero | INEGI, 2005","","",""
"a920e6b43d9780b7bcee62b863fc0769","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Rancho Nuevo"", ""tipo"":""Estatal"", ""distancia"":""3.228 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","TEOPISCA","","Campo Santiago","","","1843.0","","","","","Gacetero | INEGI, 2005","","",""
"a927b422dd70ad49c717c9341e47b15a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Pelón"", ""tipo"":""Estatal"", ""distancia"":""2.472 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","PARACHO","","ARANZA","","","2207.0","","","","","Gacetero","","",""
"a92869f23c58121f3b423d21e9047beb","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","VILLA GUERRERO","","Villa Guerrero","","","1760.0","","","","","Gacetero | INEGI, 2005","","",""
"a92adb5b5828d3472a09e6206ff585b3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Nevado de Toluca"", ""tipo"":""Federal"", ""distancia"":""2.619 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","ZINACANTEPEC","","San Juan de las Huertas","","","2860.0","","","","","Gacetero | INEGI, 2005","","",""
"a92e90a87a4ad8ea97ff85779dc2e12e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN FRANCISCO IXHUATAN","","San Francisco Ixhuatán","","","10.0","","","","","Gacetero | INEGI, 2005","","",""
"a93cce11c5491e997e3f434423382b83","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CAMPECHE","CALKINI","","Calkini","","","15.0","","","","","Gacetero | INEGI, 2005","","",""
"a93cf9d918632591ccb3e09c324c55ed","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Ayaqueme-Volcán Huehuel"", ""tipo"":""Estatal"", ""distancia"":""1.193 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MEXICO","JUCHITEPEC","","Juchitepec","","","2560.0","","","","","Gacetero | INEGI, 2005","","",""
"a940bdf9381769a23ec95bd1cf0f7559","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","ASUNCION CACALOTEPEC","","Asunción Cacalotepec","","","1750.0","","","","","Gacetero | INEGI, 2005","","",""
"a94316c6e0a35ce3796734596545ab6f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUERRERO","COAHUAYUTLA DE JOSE MARIA IZAZAGA","","El Rincón","","","700.0","","","","","Gacetero","","",""
"a943b0dcf3c5b77155c1151acf674553","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","OXCHUC","","Pacbilna","","","2180.0","","","","","Gacetero | INEGI, 2005","","",""
"a94b811807292a735ed956e102dc3662","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","","","","9999.0","","","","","","","",""
"a94f95e3a6f121ff2fe66c73a822b700","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","DURANGO","DURANGO","","Puente Dalila-Hacienda de Dolores","","","1887.0","","","","","Gacetero | INEGI, 2005","","",""
"a9549d13ba950f6b3d3c437ad8703d42","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","NAYARIT","TUXPAN","","Ejido San Vicente","","","20.0","","","","","Gacetero | INEGI, 2005","","",""
"a958dc8321b3c9a270d290a12484ac5f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","SAN MIGUEL EL ALTO","","Pedregoso","","","1970.0","","","","","Gacetero | INEGI, 2005","","",""
"a959fc37b1a2d0e41eed230bce8c5e81","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","TLACOLULAN","","Ejido El Mirador","","","2001.0","","","","","Gacetero","","",""
"a95dd05f5d736f929f64f943f943cbb0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","TACAMBARO","","San Antonio de la Vina","","","2100.0","","","","","Gacetero | INEGI, 2005","","",""
"a962cb67ce4a6ab2be481db2926164cf","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Barrancas de los ríos Santiago y Verde"", ""tipo"":""Estatal"", ""distancia"":""0.645 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","JUANACATLAN","","Juanacatlán","","","1520.0","","","","","Gacetero | INEGI, 2005","","",""
"a969b6751c0bc7522eb46bed1daf8733","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Gogorrón"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SAN LUIS POTOSI","VILLA DE REYES","","Potrero del Gato","","","1900.0","","","","","Gacetero | INEGI, 2005","","",""
"a96c8524e050d9c2217cd0981553e2b1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TABASCO","CARDENAS","","Francisco I. Madero","","","10.0","","","","","Gacetero | INEGI, 2005","","",""
"a96f55e5cbe5783f7a69765f28184f8b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","ATOYAC","","Rancho El Tepopote","","","2000.0","","","","","Gacetero","","",""
"a9710339928e0604aa2e8ab236f75b1b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Mariposa Monarca"", ""tipo"":""Federal"", ""distancia"":""1.704 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","SENGUIO","","Senguio","","","2260.0","","","","","Gacetero | INEGI, 2005","","",""
"a97224bacc83a8c85c9883ce8daccead","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Iztaccíhuatl-Popocatépetl"", ""tipo"":""Federal"", ""distancia"":""2.135 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TLAHUAPAN","","Santa Cruz Otlata","","","2860.0","","","","","Gacetero | INEGI, 2005","","",""
"a97612a459d14dbf66bbacde6b4be90f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","ACALA","","Acala","","","450.0","","","","","Gacetero | INEGI, 2005","","",""
"a97ae89479b8840165d8b8a490d4b295","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","LANDERO Y COSS","","Landero y Coss","","","1980.0","","","","","Gacetero | INEGI, 2005","","",""
"a97b27d6a8e92581c2364fa1d5f8e6ac","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","AGUASCALIENTES","AGUASCALIENTES","","Majada de los Haitones","","","1994.0","","","","","Gacetero | INEGI, 2005","","",""
"a98230e19b4f41decd4f4fab9a4c1328","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN MIGUEL PIEDRAS","","San Miguel Piedras","","","1760.0","","","","","Gacetero | INEGI, 2005","","",""
"a984a9d64b011e3b379922441a6cd2f8","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Corredor Biológico Chichinautzin"", ""tipo"":""Federal"", ""distancia"":""0.943 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","TLAYACAPAN","","Tlacayapan","","","1640.0","","","","","Gacetero | INEGI, 2005","","",""
"a98aa0c9d2825a95a171b4fee113bf79","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Mariposa Monarca"", ""tipo"":""Federal"", ""distancia"":""2.097 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","ZITACUARO","","Zitácuaro","","","2001.0","","","","","Gacetero | INEGI, 2005","","",""
"a9955d776492d7d4ab84a83dff08a7fe","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","ESCUINTLA","","San Felipe Tizapa","","","132.0","","","","","Gacetero","","",""
"a99a59f414a870a7da9b374b888ef292","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","COMITAN DE DOMINGUEZ","","Ejido Colonia Hidalgo","","","1910.0","","","","","Gacetero | INEGI, 2005","","",""
"a99ad5b01841f33b35f248e7362a9738","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SINALOA","CHOIX","","CHOIX","","","9999.0","","","","","Gacetero","","",""
"a9a4a5516022e3212439be42fb2523ba","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Megaparque"", ""tipo"":""Estatal"", ""distancia"":""3.106 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUANAJUATO","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","","JESUS MARIA","","","1910.0","","","","","Gacetero | INEGI, 2005","","",""
"a9acd5f7601f1316741a93d067ad0caa","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","","","","9999.0","","","","","","","",""
"a9ad940c7fc5407705676065c1811f09","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","","","","9999.0","","","","","","","",""
"a9b366550a9eb79d33a7b3227caaac82","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","NAUZONTLA","","Xemeco","","","1400.0","","","","","Gacetero | INEGI, 2005","","",""
"a9b3b356756422c859643e1ef0078ea0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Estribito del Cerro Colorado: La Zona"", ""tipo"":""Estatal"", ""distancia"":""1.9 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","PATZCUARO","","PÁTZCUARO","","","2140.0","","","","","Gacetero | INEGI, 2005","","",""
"a9ba01f6e54181c18f6a66fc511f87c5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","FRONTERA HIDALGO","","Ignacio Zaragoza","","","30.0","","","","","Gacetero | INEGI, 2005","","",""
"a9bb54800d61355eb23fdd04e4240929","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Corredor Biológico Chichinautzin"", ""tipo"":""Federal"", ""distancia"":""3.074 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MORELOS","TLAYACAPAN","","San Andrés Cuautempan","","","1850.0","","","","","Gacetero | INEGI, 2005","","",""
"a9c13255f79085d9b2e693cb0cdfb105","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","GUERRERO","","Páramo de Morelos","","","2140.0","","","","","Gacetero | INEGI, 2005","","",""
"a9ca223e69c651013348856ac5be5a35","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN MIGUEL SUCHIXTEPEC","","San Miguel Suchixtepec","","","2540.0","","","","","Gacetero","","",""
"a9ca66cd0b9615d386e345ea396862ca","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","OAXACA","SAN JUAN GUICHICOVI","","El Zacatal","","","540.0","","","","","Gacetero | INEGI, 2005","","",""
"a9caedd06529c86fa8e83affd717b9db","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cañón del Sumidero"", ""tipo"":""Federal"", ""distancia"":""3.295 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","CHIAPA DE CORZO","","Juan de Grijalva","","","495.0","","","","","Gacetero | INEGI, 2005","","",""
"a9d0f84bd65f83b234ff421249b4092b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""El Triunfo"", ""tipo"":""Federal"", ""distancia"":""3.07 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","PIJIJIAPAN","","Plan de Ayala","","","380.0","","","","","Gacetero | INEGI, 2005","","",""
"a9d266bd9b0209cd5b2f96d213a19b88","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","LAS MARGARITAS","","Finca San Mateo","","","1540.0","","","","","Gacetero | INEGI, 2005","","",""
"a9d45ccf95895240dec3edf036564a84","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUANAJUATO","SALVATIERRA","","La Virgen","","","1830.0","","","","","Gacetero | INEGI, 2005","","",""
"a9d79b5a8ccf0d71f4833b6fd2a0381c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","","","","","","","","","9999.0","","","","","","","",""
"a9dcf714bbd77f02ebf7f2ee9b189b44","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","MICHOACAN DE OCAMPO","TEPALCATEPEC","","El Aguaje","","","795.0","","","","","Gacetero","","",""
"a9dfa58251b057a5447de7d57e45821e","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","VILLA PURIFICACION","","El Tepopote, Huista-La Cofradía","","","570.0","","","","","Gacetero | INEGI, 2005","","",""
"a9dfb155923451e5143bfc9bbfd585bb","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Villa de Bilbao"", ""tipo"":""Ejidal"", ""distancia"":""3.015 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","COAHUILA DE ZARAGOZA","VIESCA","","Viesca","","","1100.0","","","","","Gacetero | INEGI, 2005","","",""
"a9ea82d26b7c18b0a1d53e5d421d178b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Viejo - Chupinaya - Los Sabinos"", ""tipo"":""Estatal"", ""distancia"":""0.322 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","JOCOTEPEC","","El Fresnito","","","1529.0","","","","","Gacetero","","",""
"a9f61de54ad13b1a32cc0af6bd74731d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Sierra de Quila"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TECOLOTLAN","","Tecolotlán","","","1280.0","","","","","Gacetero | INEGI, 2005","","",""
"a9fb595b1bd99a254c7548bae81d16de","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","TEPATITLAN DE MORELOS","","La Soledad, rumbo de la Manga","","","1970.0","","","","","Gacetero | INEGI, 2005","","",""
"aa02e263775d4c5f66427673c10a3ef6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Sepultura"", ""tipo"":""Federal"", ""distancia"":""1.768 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIAPAS","CINTALAPA","","Villa Morelos","","","694.0","","","","","Gacetero","","",""
"aa0331e98c9691f385a2e883a934dac0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SINALOA","CHOIX","","Guayabas de Baymena","","","320.0","","","","","Gacetero | INEGI, 2005","","",""
"aa0b6c9cc768f137200ca3c948bf2f10","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","CHIHUAHUA","MADERA","","Ejido Las Varas","","","2200.0","","","","","Gacetero | INEGI, 2005","","",""
"aa1020d055491f1f9c3be4ea8dfcaf94","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","COLIMA","MANZANILLO","","Los Cedros","","","9999.0","","","","","Gacetero","","",""
"aa15a2a1ddb6ba6a44a37dff35dc2526","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""C.A.D.N.R. 043 Estado de Nayarit"", ""tipo"":""Federal"", ""distancia"":""3.055 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","JALISCO","GUACHINANGO","","GUACHINANGO","","","1493.0","","","","","Gacetero","","",""
"aa1688d29aa140b9a83ce28097ce5e9c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","TANTOYUCA","","El Mezquite Santa Clara","","","100.0","","","","","Gacetero | INEGI, 2005","","",""
"aa192c435722ec5fe4fa0aeca86556af","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","SONORA","QUIRIEGO","","Cerca de Santa Ana Hueytlalpan","","","400.0","","","","","Gacetero | INEGI, 2005","","",""
"aa19895250d972693bbd9e4c44531f11","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""La Región Volcánica Siete Luminarias"", ""tipo"":""Estatal"", ""distancia"":""4.825 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","GUANAJUATO","VALLE DE SANTIAGO","","Hacienda de San Joaquín","","","1720.0","","","","","Gacetero | INEGI, 2005","","",""
