reference_id,reference_type,bibliograohic_citation,reference_year,reference_iri,is_peer_reviewed
101d48d7-2085-428b-a544-88d7cca951d7,JOURNAL_ARTICLE,Phylogenetic Relationships of Pleuronectiformes Based on Molecular Evidence. Copeia. (3): 642-652,2002,https://doi.org/10.1643/0045-8511(2002)002%5B0642:PROPBO%5D2.0.CO;2,
f976bc24-991c-4e07-ad68-f70f3701fcf3,JOURNAL_ARTICLE,"The phylogenetic placement of sinipercid fishes (""Perciformes"") revealed by 11 nuclear loci. Mol. Phylogenet. Evol.. 56: 1096-1104",2010,https://doi.org/10.1016/j.ympev.2010.05.017,
48e48f06-5b6a-4fa3-9eff-e770528ed60f,JOURNAL_ARTICLE,"Evolution of a Neotropical marine fish lineage (Subfamily Chaenopsinae, Suborder Blennioidei) based on phylogenetic analysis of combined molecular and morphological data. Mol. Phylogenet. Evol.. 60(2): 236-248",2011,https://doi.org/10.1016/j.ympev.2011.04.018,
5667dff8-24e7-4bd4-ac94-0cbf55b1f8ca,JOURNAL_ARTICLE,Phylogeny and Temporal Diversification of Darters (Percidae: Etheostomatinae). Syst. Biol.. 60(5): 565-595,2011,https://doi.org/10.1093/sysbio/syr052,
366f47f3-c380-4186-86c0-78c14972972e,JOURNAL_ARTICLE,Biogeography of the genus Craterocephalus (Teleostei: Atherinidae) in Australia. Mol. Phylo. Evo.. 55: 968-984,2010,https://doi.org/0.1016/j.ympev.2010.02.019,
25590a43-afe9-4aa3-ae10-0f211ff9f88e,JOURNAL_ARTICLE,The phylogenetic affinities of the mysterious Anguilliform genera Coloconger and Thalassenchelys as supported by mtDNA sequences. Copeia. (4): 959-966,2007,https://doi.org/10.1643/0045-8511(2007)7%5B959:TPAOTM%5D2.0.CO;2,
576d2747-78a6-4ee3-b3cb-91cf47f6e9e6,JOURNAL_ARTICLE,Mitochondrial genome and a nuclear gene indicate a novel phylogenetic position of deep-sea tube-eye fish (Stylephoridae). Ichthyol. Res.. 54: 323-332,2007,https://doi.org/10.1007/s10228-007-0408-0,
3be688ae-3ac7-459b-a5ce-03cc1361382c,JOURNAL_ARTICLE,Unique patterns of pelvic fin evolution: A case study of balistoid fishes (Pisces: Tetraodontiformes) based on whole mitochondrial genome sequences. Mol. Phylo. Evo.. 50(1): 179-189,2009,https://doi.org/10.1016/j.ympev.2008.10.016,
97b70150-ffbf-47a2-a594-b6c47fd56c12,JOURNAL_ARTICLE,Phylogenetic affinity of Mobile Bay drainage Ammocrypta beanii (Percidae: Teleostei) with Ammocrypta bifascia as evidenced by cytochrome b sequence,,,
3285f638-ecae-434d-8b14-4fac4d74eea7,JOURNAL_ARTICLE,"Phylogeography and post-glacial colonization patterns of the rainbow darter, Etheostoma caeruleum (Teleostei: Percidae). J. Biogeogr.. 33(9): 1550-1558",2006,https://doi.org/10.1111/j.1365-2699.2006.01540.x,
476a2562-d6f7-4db2-ac03-ddda26fee26e,JOURNAL_ARTICLE,Mitogenomic evidence for the monophyly of elopomorph fishes (Teleostei) and the evolutionary origin of the leptocephalus larva. Mol. Phylogenet. Evol.. 32(1): 274-286,2004,https://doi.org/10.1016/j.ympev.2003.11.009,
bcec167f-633b-4f78-8e19-f881d048ac01,JOURNAL_ARTICLE,A molecular test of alternative hypotheses of tetraodontiform (Acanthomorpha: Tetraodontiformes) sister group relationships using data from the RAG1 gene. Mol. Phylogenet. Evol.. 32(3): 749-760,2004,https://doi.org/10.1016/j.ympev.2004.04.002,
a0ec12ea-2304-4a0d-b34c-f40600d791a5,JOURNAL_ARTICLE,Evolutionary radiation of diverse osmotolerant physiologies in Killifish (Fundulus sp). Evolution. 64(7): 2070-2085,2010,https://doi.org/10.1111/j.1558-5646.2010.00957.x,
87e0368b-a1ae-44a2-a477-b3dea537e347,JOURNAL_ARTICLE,Phylogeny and evolution of Indo-Pacific shrimp-associated gobies (Gobiiformes: Gobiidae). Mol. Phylo. Evo.. 59: 168-176,2011,https://doi.org/10.1016/j.ympev.2011.02.007,
eeb7be5b-c588-4a3d-867b-ca300acc1ffe,JOURNAL_ARTICLE,Systematics of the grey mullets (Teleostei: Mugiliformes: Mugilidae): Molecular phylogenetic evidence challenges two centuries of morphology-based taxonomy. Mol. Phylo. Evo.. 64(1): 73-92,2012,https://doi.org/10.1016/j.ympev.2012.03.006,
2478fbc6-cb8c-4363-9118-9b59420351a1,JOURNAL_ARTICLE,Higher and lower-level relationships of the deep-sea fish order Alepocephaliformes (Teleostei: Otocephala) inferred from whole mitogenome sequences. Biol. Bull. Linn. Soc.. 98: 923-936,2009,https://doi.org/10.1111/j.1095-8312.2009.01323.x,
d9205367-12fb-4589-9bb5-861e76b4cdf5,JOURNAL_ARTICLE,Polyphyly of the mail-cheeked fishes (Teleostei: Scorpaeniformes): Evidence from mitochondrial and nuclear sequence data. Mol. Phylogenet. Evol.. 32(2): 627-646,2004,https://doi.org/10.1016/j.ympev.2004.02.006,
e380346a-8c63-4fc0-a56f-e80c12e11daa,JOURNAL_ARTICLE,Monophyly and interrelationships of Snook and Barramundi (Centropomidae sensu Greenwood) and five new markers for fish phylogenetics. Mol. Phylogenet. Evol.. 60(3): 463-471,2011,https://doi.org/10.1016/j.ympev.2011.05.004,
9beb27f9-6951-4f9e-97a4-37832e95eee7,JOURNAL_ARTICLE,Evolutionary history of frogfishes (Teleostei: Lophiiformes: Antennariidae): A molecular approach. Mol. Phylogenet. Evol.. 62(1): 117-129,2012,https://doi.org/10.1016/j.ympev.2011.09.012,
d863f1b6-c413-439a-b446-c7657241c33b,JOURNAL_ARTICLE,Evolution of the deep-sea gulper eel mitochondrial genomes: large-scale gene rearrangements originated within the eels. Mol. Biol. Evol.. 20(11): 1917-1924,2003,https://doi.org/10.1093/molbev/msg206,
9116138a-45c0-4577-bb31-3dbacba7f081,JOURNAL_ARTICLE,Phylogeny of the snailfishes (Teleostei: Liparidae) based on molecular and morphological data. Mol. Phylogenet. Evol.. 44(2): 649-666,2007,https://doi.org/10.1016/j.ympev.2007.04.005,
d6b26569-cac4-4970-9750-99b77ad59bd5,JOURNAL_ARTICLE,A molecular and morphological perspective on the phylogenetic relationships of the otophysan fishes. Mol. Phylogenet. Evol.. 6(1): 120-133,1996,https://doi.org/10.1006/mpev.1996.0064,
1f7c5b51-c9d7-49ed-9510-42ae6dfdc8dd,JOURNAL_ARTICLE,"The phylogenetic relationships of lampridiform fishes (Teleostei: acanthomorpha), based on a total-evidence analysis of morphological and molecular data. Mol. Phylogenet. Evol.. 10(3): 417-425",1998,https://doi.org/10.1006/mpev.1998.0532,
90d7cc75-20b5-4c92-a5cd-cdf079d8b692,JOURNAL_ARTICLE,The Evolution of Pharyngognathy: A Phylogenetic and Functional Appraisal of the Pharyngeal Jaw Key Innovation in Labroid fishes and Beyond. Syst. Biol.. 61(6): 1001-1027,2012,https://doi.org/10.1093/sysbio/sys060,
81aea8bc-6e10-42aa-af35-33de5498201c,JOURNAL_ARTICLE,Molecular data support Separate Scombroid and Xiphioid Clades. Bull. Mar. Sci.. 79(3): 505-519,2006,,
0ec0af61-30f7-4280-9310-b41295561074,JOURNAL_ARTICLE,Molecular systematics of the genus Cottus (Scorpaeniformes: Cottidae). Copeia. (2): 303-311,2005,https://doi.org/10.1643/CI-03-290R1,
61b0aee1-2e38-4367-959f-099b56db95b3,JOURNAL_ARTICLE,Complete mitochondrial DNA sequence of Conger myriaster (Teleostei: Anguilliformes): novel gene order for vertebrate mitochondrial genomes and the phylogenetic implications for anguilliform families.. J. Mol. Evol.. 52(4): 311-320,2001,https://doi.org/10.1007/s002390010161,
81d71c6a-62cf-4109-b09b-8f313fa0af4b,JOURNAL_ARTICLE,Molecular phylogeny of Clupeiformes (Actinopterygii) inferred from nuclear and mitochondrial DNA sequences. Mol. Phylogenet. Evol.. 44(1): 386-398,2007,https://doi.org/10.1016/j.ympev.2006.10.030,
f15808cb-d60f-4dec-88bd-d85504401baf,JOURNAL_ARTICLE,Phylogeny and character evolution in the Indo-Pacific genus Ctenogobiops (Gobiiformes: Gobiidae). Ichthyol. Res.. 57(3): 231-239,2010,https://doi.org/10.1007/s10228-010-0157-3,
208c556b-5607-48fe-a81d-b5f2ab5a1158,JOURNAL_ARTICLE,Major patterns of higher teleostean phylogenies: a new perspective based on 100 complete mitochondrial DNA sequences. Mol. Phylogenet. Evol.. 26(1): 121-138,2003,https://doi.org/10.1016/S1055-7903(02)00332-9,
fc24efc4-c602-4119-9fdc-cec8255b86c4,JOURNAL_ARTICLE,"Sundasalanx (Sundasalangidae) is a progenetic clupeiform, not a closely related group of salangids (Osmeriformes): Mitogenomic evidence. J. Fish Biol.. 67: 561-569",2005,https://doi.org/10.1111/j.0022-1112.2005.00746.x,
afcb4653-3971-4e37-98cf-fba15169ad51,JOURNAL_ARTICLE,Phylogeny of cardinalfishes (Teleostei: Gobiiformes: Apogonidae) and the evolution of visceral bioluminescence. Mol. Phylogenet. Evol.. 52(3): 735-745,2009,https://doi.org/10.1016/j.ympev.2009.05.017,
1511dd5d-85ed-4dc0-ae68-e8e65af0a88c,JOURNAL_ARTICLE,A systematic review of the genus Chasmodes (Teleostei: Perciformes: Blenniidae). Zootaxa. 2558: 1-16,2010,https://doi.org/10.11646/zootaxa.2558.1.1,
3069c9b2-e866-40c0-addf-b0d9e50e6907,JOURNAL_ARTICLE,Marine incursion: the freshwater herring of Lake Tanganyika are the product of a marine invasion into west Africa. PloS ONE. 3(4): e1979,2008,https://doi.org/10.1371/journal.pone.0001979,
b67d5d2d-a987-4faf-a9ae-e4b09928c67f,JOURNAL_ARTICLE,The phylogenetic relationships of the suborder Acanthuroidei (Teleostei: Perciformes) based on molecular and morphological evidence. Mol. Phylo. Evo.. 11(3): 415-425,1999,https://doi.org/10.1006/mpev.1998.0596,
3645ef47-9ab9-4d29-937c-ce6a8951f049,DISSERTATION,The Interrelationships of Fishes of the Order Stomiiformes: 1-233,2008,,
b1afc5d8-4606-410d-8ec4-f221e89df337,BOOK_SECTION,Evolutionary relationships of the Aulopiformes (Euteleostei: Cyclosquamata): a molecular and total evidence approach: 431-470,2010,,
ee24a7f4-e8a7-4a28-9992-56e6535c3196,JOURNAL_ARTICLE,Variation in Ammocrypta beani and A. bifascia,,,
520c0c0f-47ae-4b38-bef8-b5c2da657806,JOURNAL_ARTICLE,Historical biogeography and speciation in the reef fish genus Haemulon (Teleostei: Haemulidae). Mol. Phylogenet. Evol.. 48(3): 918-928,2008,https://doi.org/10.1016/j.ympev.2008.05.024,
6be8d4d3-0ab4-4c26-9627-b38442287ec5,JOURNAL_ARTICLE,"Phylogeny of moray eels (Anguilliformes: Muraenidae), with a revised classification of true eels (Teleostei: Elopomorpha: Anguilliformes). Mito DNA. 24(1): 55-66",2013,https://doi.org/10.3109/19401736.2012.710226,
95f8d476-b06d-4cfc-a9d7-e150a00fb4d7,JOURNAL_ARTICLE,Molecular phylogenetics of squirrelfishes and soldierfishes (Teleostei: Beryciformes: Holocentridae): Reconciling more than 100 years of taxonomic confusion. Mol. Phylo. Evo.. 65: 727-738,2012,https://doi.org/10.1016/j.ympev.2012.07.020,
f6e1c3ca-3f3a-4501-ac0c-530b94d160c8,JOURNAL_ARTICLE,"Morphological diversity and phylogenetics of the darter subgenus Doration (Percidae: Etheostoma), with descriptions of five new species. Bull. Ala. Mus. Nat. Hist.. 30: 1-94",2012,,
5112539c-06df-4630-aeb3-faa45c870038,JOURNAL_ARTICLE,Identification of flatfish fillets by sequencing and phylogenetic analysis of mitochondrial DNA: technology as a support to experience. Ind. Ali.. (51) 529: 16-26,,,
e691f7a3-b244-491a-a215-22bd70644d6f,JOURNAL_ARTICLE,Fishes of Nepal:  Mapping distributions based on voucher specimens. Emporia St. Res. Stud.. 48(2): 14-74,2012,,
73666073-58cd-417e-bf0b-51a538072499,JOURNAL_ARTICLE,"Timing of clade divergence and discordant estimates of genetic and morphological diversity in the slender madtom, Noturus exilis (Ictaluridae). Mol. Phylo. Evo.. 66(3): 679-693",2013,https://doi.org/10.1016/j.ympev.2012.10.022,
af6e9820-6a75-4463-8857-4a73e463d71f,JOURNAL_ARTICLE,Evidence for repeated loss of selective constraint in Rhodopsin of Amblyopsid cavefishes (Teleostei: Amblyopsidae). Evolution. 67(3): 732-748,2013,https://doi.org/10.1111/j.1558-5646.2012.01822.x,
68a0241e-df0c-4a04-ac91-0ed141cfc961,JOURNAL_ARTICLE,DNA barcoding of the genus Lepidion (Gadiformes: Moridae) with recognition of Lepidion eques as a junior synonym of Lepidion lepidion. Mol. Ecol. Res.. 13(2): 189-199,2013,https://doi.org/10.1111/1755-0998.12045,
5ea1352f-ada3-42b3-853b-08c710af8530,JOURNAL_ARTICLE,Free from mitochondrial DNA: Nuclear genes and the inference of species trees among closely related darter lineages (Teleostei: Percidae: Etheostomatinae). Mol. Phylo. Evo.. 66(3): 868-876,2013,https://doi.org/10.1016/j.ympev.2012.11.009,
a47b7b20-1819-4d07-adaf-642465f33fdc,JOURNAL_ARTICLE,Estimating divergence times of lizardfishes and their allies (Euteleostei: Aulopiformes) and the timing of deep-sea adaptations. Mol. Phylo. Evo.. 57: 1194-1208,2010,https://doi.org/10.1016/j.ympev.2010.09.003,
0688b680-3a64-4af8-8c49-22140c3ac833,BOOK_SECTION,"Early Ossification and Development of the cranium and paired girdles of Chanos chanos (Teleostei, Gonorynchiformes). 3: 73-106",2010,,
6de5a334-285e-4991-9915-eb0339e852e3,JOURNAL_ARTICLE,Molecular identification of hairtail species (Pisces: Trichiuridae) based on PCR-RFLP analysis of the mitochondrial 16S rRNA gene. J Appl Genet. 46(4): 381-385,2005,,
11cc5979-e949-44a7-8ab4-d6bb6feb937d,JOURNAL_ARTICLE,"Balitora eddsi, a new species of hillstream loach (Ostariophysi: Balitoridae) from Nepal. J. Fish Biol.. 76: 1466-1473",2010,https://doi.org/10.1111/j.1095-8649.2010.02575.x,
3eea6891-00d2-4695-9b8c-bc518ebadf97,JOURNAL_ARTICLE,"Devario anomalus, a new species of freshwater fish from Bangladesh (Ostariophysi: Cyprinidae). Zootaxa. 2136: 49-58",2009,https://doi.org/10.5281/zenodo.188504,
2fb63b82-0d6a-44f6-bf23-d89af184306d,JOURNAL_ARTICLE,"Evolutionary genetics of the endemic Schizorathicine (Cypriniformes: Cyprinidae) fishes of Lake Rara, Nepal. Bio. Sys. Ecol.. 30: 919-929",2002,https://doi.org/10.1016/S0305-1978(02)00030-3,
8f9aba20-17bc-4d64-a2e6-d97d1fa917aa,JOURNAL_ARTICLE,"Systematics of the Etheostoma punctulatum Species Group (Teleostei: Percidae), with Descriptions of Two New Species. Copeia. 4: 716-734",2010,https://doi.org/10.1643/CG-10-056,
bf792502-8fc7-4cf0-b52d-d40001d992ee,JOURNAL_ARTICLE,Resolution of ray-finned fish phylogeny and timing of diversification. PNAS. 109(34): 13698-13703,2012,https://doi.org/10.1073/pnas.1206625109,
c1d1fd00-040e-4638-914a-36d6d7521b55,JOURNAL_ARTICLE,Predicting suitable environments and potential occurrences for coelacanths (Latimeria spp.). Biodivers Conserv. 21: 577-587,2012,https://doi.org/10.1007/s10531-011-0202-1,
6dff8c9a-72d6-4d25-a77b-a0fd5341f439,JOURNAL_ARTICLE,"A revision of Lepophidium (Teleostei, Ophidiidae), with descriptions of eight new species. Bull. Flor. Mus. Nat. Hist. 52(1): 1-94",2012,,
6692cfed-cd30-405d-bcb7-582c3573a940,JOURNAL_ARTICLE,Molecular phylogeny of 48 species of damselfishes (Perciformes: Pomacentridae) using 12S mtDNA sequences. Mol. Phylo. Evo.. 25: 445-454,2002,https://doi.org/10.1016/S1055-7903(02)00278-6,
d96e274d-e2d7-4d9b-a9a2-4e4e89d6d81d,JOURNAL_ARTICLE,"Hypoplectrus floridae n. sp. and Hypoplectrus ecosur n. sp., two new Barred Hamlets from the Gulf of Mexico (Pisces: Serranidae): more than 3% different in COI mtDNA sequence from the Caribbean Hypoplectrus species flock. J. Ocean. Sci. Found.. 5: 1-19",2012,,
78367509-1af3-4f82-a870-cb98d7a6e57e,JOURNAL_ARTICLE,Reproductive traits in the Slim minnow (Pimephales tenellus) and the Bullhead minnow (Pimephales vigilax). Trans. Kan. Acad. Sci.. 110(3): 282-284,2007,https://doi.org/10.1660/0022-8443(2007)110%5B282:RTITSM%5D2.0.CO;2,
92503a2b-12a3-4966-935f-8efb5cb1a1db,JOURNAL_ARTICLE,"Citharichthys darwini n. sp., a new endemic flatfish from the Galapagos Archipelago (Teleostei: Pleuronectiformes: Paralichthyidae). J. Ocean. Sci Found.. 6: 19-32",2013,,
7caf2924-0aaa-41e1-b879-18c1614c94be,JOURNAL_ARTICLE,"New nuclear markers and exploration of the relationships among Serraniformes (Acanthomorpha, Teleostei): The importance of working at multiple scales. Mol. Phylo. Evo.. 67: 140-155",2013,https://doi.org/10.1016/j.ympev.2012.12.020,
fc8979eb-1700-43d2-a04e-0fb2fb158769,JOURNAL_ARTICLE,The Tree of Life and a New Classification of Bony Fishes. PLOS Currents: 1-45,2013,https://doi.org/10.1371/currents.tol.53ba26640df0ccaee75bb165c8c26288,
586c4b38-3dfb-4745-b481-7d279cb49511,JOURNAL_ARTICLE,Molecular phylogenetics reveals a pattern of biome conservatism in New World anchovies (family Engraulidae). J. Evol. Bio.. 25: 701-715,2012,https://doi.org/10.1111/j.1420-9101.2012.02464.x,
dc3f659f-8c8c-4740-b2c2-c57c47f6125d,JOURNAL_ARTICLE,Redescription of the Nepalese endemic torrent minnow Psilorhynchus pseudecheneis with comments on P. homaloptera (Teleostei: Psilorhynchidae). Ichthyol. Explor. Freshwaters. 23(3): 193-210,2012,http://www.pfeil-verlag.de/wp-content/uploads/2015/05/ief23_3_01.pdf,
efe12042-09eb-4d07-bd8b-7e3d37fb6985,JOURNAL_ARTICLE,"A new species of western Atlantic lizardfifish (Teleostei:  Synodontidae: Synodus) and resurrection of Synodus bondi Fowler, 1939, as a valid species from the Caribbean with redescriptions of S. bondi, S. foetens, and S. intermedius. Fish. Bull.. 111(2): 122-146",2013,https://doi.org/10.7755/FB.111.2.2,
33f25bfa-654a-4a94-bb11-579d7bdbbdf9,JOURNAL_ARTICLE,"Rediscovery of Sagittalarva inornata n. gen., n. comb. (Gilbert, 1890) (Perciformes: Labridae), a long-lost deepwater fish from the eastern Pacific Ocean: a case study of a forensic approach to taxonomy using DNA barcoding. Zootaxa. 3669(4): 551-570",2013,https://doi.org/10.11646/zootaxa.3669.4.8,
f33411fd-429d-490d-9ce1-1cd752431d48,BOOK_SECTION,Limits and relationships of Paracanthopterygii:  A molecular framework for evaluating past morphological hypotheses: 385-418,2013,,
ca167ade-4f38-468f-93a1-276ec6074fdb,BOOK_SECTION,Comparative osteology and myology of the caudal fin in the Paracanthopterygii (Teleostei:  Acanthomorpha): 419-455,2013,,
703e9085-ed06-48a7-9795-773efcbddc5b,BOOK_SECTION,Miniature armored acanthomorph teleosts frfom the Albanian/Cenomanian (Cretaceous) of Mexico: 457-487,2013,,
66350b45-6e9f-4783-892f-8cacee3ea540,BOOK_SECTION,The first fossil shellear and its implications for the evolution and divergence of the Kneriidae (Teleostei: Gonorynchiformes): 325-362,2013,,
2f1cdebb-113b-4a93-8807-bc6bb28c6c12,BOOK_SECTION,"The caudal skeleton of basal teleosts, its conventions, and some of its major evolutionary novelties in a temporal dimension: 187-246",2013,,
65a0b328-65e6-4565-9f16-11b0f1d55730,JOURNAL_ARTICLE,Phylogeny and tempo of diversification in the superradiation of spiny-rayed fishes. PNAS: 1-6,2013,https://doi.org/10.1073/pnas.1304661110,
5e5b83dc-7b53-4f87-bbbe-daf09afd4310,JOURNAL_ARTICLE,Evolutionary Origin of the Scombridae (Tunas and Mackerels): Members of a Paleogene Adaptive Radiation with 14 Other Pelagic Fish Families. PloS ONE. 8(9): 1-19,2013,https://doi.org/10.1371/journal.pone.0073535,
59fda085-2d95-4cfa-8c05-2ea86d4497e1,JOURNAL_ARTICLE,Addressing Gene Tree Discordance and Non-Stationarity to Resolve a Multi-Locus Phylogeny of the Flatfishes (Teleostei: Pleuronectiformes). Syst. Biol.. 62(5): 763-785,2013,https://doi.org/10.1093/sysbio/syt039,
bc1c8c42-7161-429e-859a-345a75a4b413,JOURNAL_ARTICLE,Molecular and fossil evidence place the origin of cichlid fishes long after Gondwanan rifting. Proc. Roy. Acad.. 280(1170): 1-8,2013,https://doi.org/10.1098/rspb.2013.1733,
f161e15f-f068-4e2e-83c9-dbbb9a6ca4ad,JOURNAL_ARTICLE,"Scorpaena wellingtoni n. sp., a new scorpionfish from the Galápagos Islands (Scorpaeniformes: Scorpaenidae). J. Ocean. Sci Found.. 8: 30-43",2013,https://s3.amazonaws.com/academia.edu.documents/32674338/josf8c.pdf,
0c1eca74-5d2d-46ab-9e0b-b9d07ac543e4,JOURNAL_ARTICLE,"Phylogeny, Classification, and Evolution of Salinity Tolerance of the North American Topminnows and Killifishes, Family Fundulidae (Teleostei: Cyprinodontiformes). Fieldiana. 7: 1-65",2013,https://doi.org/10.3158/2158-5520-12.7.1,
c323873b-d5e2-4ef4-b194-a8860f8010d3,JOURNAL_ARTICLE,"Pempheris flavicycla, a new pempherid fish from the Indian Ocean, previously identified as P. vanicolensis Cuvier. J. Ocean. Sci. Found.. 9: 1-23",2013,,
ea686619-d52d-417a-9307-84c2b91d92c7,JOURNAL_ARTICLE,The Complex Evolutionary History of Seeing Red: Molecular Phylogeny and the Evolution of an Adaptive Visual System in Deep-Sea Dragonfishes (Stomiiformes: Stomiidae). Evolution. 68(4): 996-1013,2014,https://doi.org/10.1111/evo.12322,
